symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
BIOCON.NS,2020-02-03,2020-02-04,stop,304.0519,288.8555,65,-987.77
TCS.NS,2020-02-03,2020-02-04,stop,2188.8939,2129.0000,3,-179.68
TITAN.NS,2020-02-04,2020-02-05,target,1195.3974,1284.7500,21,1876.40
BAJFINANCE.NS,2020-01-27,2020-02-06,target,420.7753,455.3582,6,207.50
KOTAKBANK.NS,2020-02-05,2020-02-06,stop,340.7303,333.8630,33,-226.62
AUROPHARMA.NS,2020-02-04,2020-02-07,target,479.2395,529.8915,1,50.65
DRREDDY.NS,2019-11-21,2020-02-13,target,573.0764,658.3044,2,170.46
GAIL.NS,2020-02-12,2020-02-14,stop,86.6099,82.0923,1,-4.52
AMBUJACEM.NS,2020-02-07,2020-02-17,stop,210.1050,202.3488,2,-15.51
RECLTD.NS,2020-02-05,2020-02-17,stop,110.5500,103.6731,145,-997.15
SBIN.NS,2020-02-14,2020-02-17,stop,331.1155,320.9500,4,-40.66
AUROPHARMA.NS,2020-02-19,2020-02-20,target,550.4000,612.0500,1,61.65
TCS.NS,2020-02-18,2020-02-20,stop,2218.1085,2189.1049,7,-203.03
AXISBANK.NS,2020-02-19,2020-02-24,stop,743.4715,729.8349,1,-13.64
ICICIBANK.NS,2020-02-20,2020-02-24,stop,548.9243,536.2817,29,-366.64
BIOCON.NS,2020-02-06,2020-02-28,stop,298.4992,287.9560,46,-484.99
ASIANPAINT.NS,2020-02-27,2020-02-28,stop,1845.9225,1819.0900,8,-214.66
BIOCON.NS,2020-03-03,2020-03-12,stop,302.1510,292.3038,97,-955.18
DMART.NS,2020-04-09,2020-04-15,stop,2392.6499,2161.0000,5,-1158.25
NESTLEIND.NS,2020-05-18,2020-05-19,stop,827.9137,809.6924,8,-145.77
COLPAL.NS,2020-05-11,2020-05-21,stop,1370.6850,1306.3465,15,-965.08
POWERGRID.NS,2020-06-02,2020-06-05,target,90.6359,97.5450,1,6.91
NESTLEIND.NS,2020-05-26,2020-06-17,stop,830.1624,807.1462,31,-713.50
HINDZINC.NS,2020-05-29,2020-06-22,target,169.0845,185.4181,2,32.67
NTPC.NS,2020-06-23,2020-07-01,stop,95.8979,93.3033,4,-10.38
HDFCLIFE.NS,2020-06-18,2020-07-03,target,510.9554,564.9500,49,2645.74
ONGC.NS,2020-07-06,2020-07-08,stop,84.1921,81.0594,13,-40.72
BHARTIARTL.NS,2020-07-10,2020-07-15,stop,560.0207,549.6993,2,-20.64
TECHM.NS,2020-07-03,2020-07-16,target,565.9000,634.7150,42,2890.23
CIPLA.NS,2020-07-16,2020-07-17,target,643.8217,682.4559,1,38.63
PIIND.NS,2020-07-03,2020-07-23,target,1597.7985,1801.0391,2,406.48
ULTRACEMCO.NS,2020-07-16,2020-07-24,stop,3831.8649,3770.1140,7,-432.26
MOTHERSON.NS,2020-07-24,2020-07-27,stop,26.5699,25.8880,999,-681.27
AXISBANK.NS,2020-07-29,2020-07-31,stop,440.2200,424.1878,2,-32.06
ITC.NS,2020-07-23,2020-08-03,stop,190.6562,185.2685,18,-96.98
TITAN.NS,2020-07-17,2020-08-03,target,973.4365,1085.8124,1,112.38
ZYDUSLIFE.NS,2020-07-31,2020-08-03,target,368.6842,396.0000,1,27.32
BIOCON.NS,2020-08-03,2020-08-07,stop,413.0064,400.5996,11,-136.47
HAVELLS.NS,2020-07-31,2020-08-10,target,581.7908,620.5576,1,38.77
HINDUNILVR.NS,2020-08-07,2020-08-12,stop,2230.1145,2190.9540,1,-39.16
AXISBANK.NS,2020-08-11,2020-08-14,stop,437.2185,426.9364,6,-61.69
INDUSINDBK.NS,2020-08-12,2020-08-14,stop,525.1625,509.0953,4,-64.27
KOTAKBANK.NS,2020-08-06,2020-08-14,stop,270.7353,264.2678,1,-6.47
AXISBANK.NS,2020-08-19,2020-08-20,stop,447.4736,435.0823,1,-12.39
ICICIGI.NS,2020-07-27,2020-08-24,stop,1308.4539,1274.3625,19,-647.74
ICICIPRULI.NS,2020-08-24,2020-08-25,stop,452.1259,442.9284,53,-487.47
COLPAL.NS,2020-08-18,2020-08-27,stop,1427.5134,1401.5489,3,-77.89
IOC.NS,2020-08-20,2020-08-27,stop,59.3630,58.0376,9,-11.93
SHRIRAMFIN.NS,2020-08-26,2020-08-28,target,141.4307,155.0788,1,13.65
BPCL.NS,2020-08-28,2020-08-31,stop,209.8549,204.0729,2,-11.56
