symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
TATACONSUM.NS,2024-02-13,2024-05-10,stop,1135.5347,1073.9253,9,-560.45
ZYDUSLIFE.NS,2024-05-09,2024-05-10,stop,1008.2575,969.5150,16,-629.37
ADANIPOWER.NS,2024-05-09,2024-05-15,target,117.9389,128.4704,68,711.12
COALINDIA.NS,2024-05-13,2024-05-21,target,451.6013,490.8400,1,38.96
ZYDUSLIFE.NS,2024-05-13,2024-05-21,target,991.6956,1120.5394,21,2692.41
MOTHERSON.NS,2024-04-16,2024-05-23,target,80.9476,91.6390,3,31.92
BOSCHLTD.NS,2024-05-10,2024-05-31,stop,30578.4559,29578.2492,1,-1018.25
AMBUJACEM.NS,2024-05-21,2024-06-03,target,622.7723,667.6660,18,801.12
GAIL.NS,2024-05-30,2024-06-03,target,201.5014,216.8915,2,30.53
ASIANPAINT.NS,2024-06-03,2024-06-04,stop,2951.4750,2861.1367,1,-92.08
BAJAJ-AUTO.NS,2024-06-03,2024-06-04,stop,9184.5900,8893.8495,1,-296.16
CANBK.NS,2024-03-18,2024-06-04,stop,111.0410,105.7142,1,-5.39
HDFCBANK.NS,2024-05-31,2024-06-04,stop,762.5620,748.0764,38,-567.67
MARUTI.NS,2024-05-21,2024-06-04,stop,12678.5695,12309.9806,1,-376.09
TATAPOWER.NS,2024-05-15,2024-06-04,stop,434.0169,412.2374,20,-440.67
TATASTEEL.NS,2024-06-03,2024-06-04,stop,173.3366,163.8360,5,-48.01
IOC.NS,2024-06-04,2024-06-05,stop,177.0885,158.4207,109,-2045.76
TRENT.NS,2024-04-18,2024-06-05,target,4117.4645,4859.2073,4,2956.20
ULTRACEMCO.NS,2024-06-06,2024-06-13,target,10080.0725,11259.0701,2,2345.19
GMRAIRPORT.NS,2024-06-10,2024-06-19,target,87.0870,98.5507,1,11.41
BPCL.NS,2024-06-14,2024-06-20,stop,311.3056,306.4433,10,-50.48
ASIANPAINT.NS,2024-06-21,2024-06-25,stop,2927.4252,2869.5282,1,-59.64
GODREJPROP.NS,2024-06-07,2024-07-02,target,2828.7265,3310.9590,4,1921.56
NHPC.NS,2024-06-28,2024-07-02,stop,101.3012,99.4105,1,-1.95
COALINDIA.NS,2024-07-02,2024-07-08,target,478.2390,495.6234,28,478.58
RECLTD.NS,2024-06-13,2024-07-08,target,522.3720,613.0110,37,3341.04
BHEL.NS,2024-06-25,2024-07-09,target,298.1479,331.5842,10,332.47
IDEA.NS,2024-07-16,2024-07-22,stop,17.5488,15.7621,15,-26.95
COALINDIA.NS,2024-07-11,2024-07-23,stop,495.3950,480.0696,1,-15.62
VBL.NS,2024-07-23,2024-07-24,stop,629.3745,619.2103,1,-10.54
IOC.NS,2024-07-25,2024-07-30,target,169.4193,182.7441,1,13.22
COALINDIA.NS,2024-07-24,2024-08-01,target,496.4961,541.2665,1,44.46
PIDILITIND.NS,2024-07-10,2024-08-05,stop,1564.2817,1533.4654,25,-793.64
IOC.NS,2024-08-09,2024-08-12,stop,172.6725,167.9160,3,-14.58
DABUR.NS,2024-08-06,2024-08-13,stop,640.6402,613.4361,23,-634.35
BAJAJ-AUTO.NS,2024-08-13,2024-08-23,target,9784.7774,10372.1296,1,581.31
WIPRO.NS,2024-08-20,2024-08-23,stop,261.8617,256.5932,1,-5.42
ADANIENSOL.NS,2024-08-13,2024-08-28,stop,1092.5460,1035.0143,4,-232.68
CGPOWER.NS,2024-08-23,2024-08-28,stop,748.2477,710.3391,14,-536.85
MOTHERSON.NS,2024-08-23,2024-08-29,stop,130.0633,128.4381,3,-5.11
WIPRO.NS,2024-08-28,2024-09-09,stop,262.6625,257.7171,53,-270.38
ADANIGREEN.NS,2024-09-10,2024-09-11,stop,1884.5331,1820.5781,7,-455.47
INDUSTOWER.NS,2024-09-11,2024-09-16,stop,434.0669,421.9777,31,-382.73
DLF.NS,2024-09-16,2024-09-19,stop,869.4345,835.2141,15,-520.98
M&M.NS,2024-09-19,2024-09-25,target,2850.8487,3103.9415,4,1005.23
HDFCLIFE.NS,2024-09-23,2024-10-03,stop,721.7212,696.2017,1,-25.94
IOC.NS,2024-09-30,2024-10-03,stop,180.9308,171.3285,9,-87.37
LUPIN.NS,2024-10-04,2024-10-07,stop,2202.2005,2152.1463,1,-51.36
ETERNAL.NS,2024-10-07,2024-10-08,stop,278.6893,263.8360,7,-105.11
CIPLA.NS,2024-06-05,2024-10-09,target,1490.7450,1686.3116,13,2529.98
CIPLA.NS,2024-10-09,2024-10-10,stop,1654.8536,1622.2265,14,-470.54
TECHM.NS,2024-08-06,2024-10-14,target,1485.7346,1690.4907,16,3260.85
BANKBARODA.NS,2024-10-15,2024-10-17,stop,245.9958,242.3575,2,-7.57
SHRIRAMFIN.NS,2024-10-09,2024-10-17,stop,675.2848,654.9445,1,-20.74
INFY.NS,2024-09-26,2024-10-18,stop,1912.8114,1869.5291,6,-266.50
MOTHERSON.NS,2024-10-09,2024-10-22,stop,136.7967,130.1098,1,-6.77
NTPC.NS,2024-10-10,2024-10-23,stop,428.1278,410.8888,53,-927.01
HDFCLIFE.NS,2024-10-18,2024-10-24,stop,733.1826,714.1353,17,-331.19
TRENT.NS,2024-10-24,2024-10-25,stop,7592.5869,7442.5519,4,-618.18
ICICIBANK.NS,2024-10-25,2024-10-29,target,1261.7107,1332.6908,7,491.41
HCLTECH.NS,2024-10-25,2024-10-31,stop,1866.8655,1791.7069,13,-991.33
TECHM.NS,2024-10-14,2024-10-31,stop,1651.6504,1601.3974,16,-819.66
GAIL.NS,2024-06-07,2024-11-01,stop,211.3056,198.9010,1,-12.53
APOLLOHOSP.NS,2024-10-31,2024-11-04,stop,7042.0368,6932.8617,4,-453.47
APOLLOHOSP.NS,2024-11-04,2024-11-05,stop,7093.5450,6916.5400,3,-543.62
WIPRO.NS,2024-11-06,2024-11-07,target,273.8619,282.8585,2,17.66
MAXHEALTH.NS,2024-10-29,2024-11-07,target,974.4737,1101.2059,9,1134.98
ICICIBANK.NS,2024-11-06,2024-11-08,stop,1302.6017,1261.8372,3,-124.60
HDFCBANK.NS,2024-11-06,2024-11-13,stop,886.1929,848.1013,26,-1003.91
MANKIND.NS,2024-10-31,2024-11-13,stop,2656.6547,2539.4086,8,-950.44
TECHM.NS,2024-11-11,2024-11-18,stop,1688.1368,1648.4004,8,-325.90
WIPRO.NS,2024-11-07,2024-11-18,stop,283.2080,270.2296,2,-26.29
SBIN.NS,2024-11-19,2024-11-21,stop,819.4095,798.1008,19,-414.09
BANKBARODA.NS,2024-11-28,2024-11-29,stop,250.2501,245.1547,1,-5.24
DIVISLAB.NS,2024-11-19,2024-12-02,target,5819.8653,6266.3794,7,3100.22
BANKBARODA.NS,2024-12-03,2024-12-19,stop,252.2521,245.3545,4,-28.19
BEL.NS,2024-12-20,2024-12-23,stop,300.7505,293.8530,3,-21.23
IRFC.NS,2024-12-20,2024-12-23,stop,153.6435,147.9519,1,-5.78
BEL.NS,2024-12-27,2024-12-30,stop,296.2961,291.9040,3,-13.71
EICHERMOT.NS,2024-06-06,2025-01-02,target,4652.0988,5196.7492,6,3250.17
ETERNAL.NS,2024-12-30,2025-01-03,stop,283.1830,271.7281,3,-34.86
DIVISLAB.NS,2025-01-02,2025-01-06,stop,6144.9905,5874.1215,1,-274.47
INFY.NS,2025-01-02,2025-01-06,target,1894.8434,1965.8300,1,69.83
IRFC.NS,2025-01-03,2025-01-06,stop,153.4767,149.8500,7,-26.02
HDFCBANK.NS,2024-11-21,2025-01-07,stop,877.7521,850.4988,17,-472.12
CIPLA.NS,2025-01-08,2025-01-09,stop,1511.5104,1486.4624,15,-389.21
ULTRACEMCO.NS,2025-01-02,2025-01-09,stop,11532.4242,11293.6978,2,-491.15
CHOLAFIN.NS,2025-01-09,2025-01-10,stop,1280.6400,1251.9471,8,-235.62
TORNTPHARM.NS,2025-01-10,2025-01-13,stop,3337.6853,3240.0291,3,-298.89
HCLTECH.NS,2024-12-02,2025-01-14,stop,1874.1728,1832.1165,23,-992.87
INFY.NS,2025-01-09,2025-01-17,stop,1940.5391,1850.0745,18,-1648.83
KOTAKBANK.NS,2025-01-16,2025-01-17,stop,359.3591,351.6681,18,-142.28
TITAN.NS,2025-01-21,2025-01-22,stop,3411.1085,3344.1533,1,-68.98
BHARTIARTL.NS,2025-01-14,2025-01-31,stop,1626.6254,1590.2086,28,-1046.69
EICHERMOT.NS,2025-01-21,2025-02-03,target,5043.4899,5572.2125,7,3678.77
TITAN.NS,2025-02-01,2025-02-07,stop,3530.9783,3389.0084,7,-1008.32
BRITANNIA.NS,2025-02-07,2025-02-10,stop,5012.5050,4901.1450,4,-457.34
SBILIFE.NS,2025-02-05,2025-02-11,stop,1483.3823,1432.9160,18,-924.14
DIVISLAB.NS,2025-02-12,2025-02-14,stop,5970.7661,5856.2395,4,-472.30
TVSMOTOR.NS,2025-02-13,2025-02-14,stop,2505.0031,2417.5806,1,-88.90
WIPRO.NS,2025-01-23,2025-02-24,stop,311.2556,299.0507,14,-173.43
BHARTIARTL.NS,2025-02-03,2025-02-28,stop,1646.5953,1593.6052,19,-1025.28
SBILIFE.NS,2025-02-17,2025-02-28,stop,1480.8798,1444.5544,17,-632.45
BAJAJHLDNG.NS,2025-02-12,2025-02-28,stop,11711.7029,11227.3141,2,-982.54
NESTLEIND.NS,2025-02-24,2025-02-28,stop,1110.1594,1093.5556,4,-69.06
KOTAKBANK.NS,2025-03-12,2025-03-21,target,389.1889,417.8172,46,1305.77
HDFCLIFE.NS,2025-03-11,2025-03-28,target,633.6332,687.1372,63,3345.79
NESTLEIND.NS,2025-03-28,2025-04-01,stop,1135.1343,1111.5127,38,-923.23
CIPLA.NS,2025-04-03,2025-04-04,stop,1490.4894,1460.9380,5,-152.18
TVSMOTOR.NS,2025-04-02,2025-04-07,stop,2461.6598,2244.1274,14,-3065.22
AXISBANK.NS,2025-04-08,2025-04-21,target,1070.0693,1201.3990,26,3396.86
BAJAJFINSV.NS,2025-03-07,2025-04-21,target,1854.8535,2100.3908,13,3176.56
UNITDSPR.NS,2025-04-08,2025-04-24,target,1413.7127,1586.1214,8,1372.07
JSWENERGY.NS,2025-04-21,2025-04-25,stop,522.0216,499.2504,44,-1015.42
