symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
ADANIPORTS.NS,2019-05-23,2019-07-24,stop,399.1495,378.0217,1,-21.36
ICICIPRULI.NS,2019-07-24,2019-08-13,stop,386.3861,374.3753,48,-587.47
TATACONSUM.NS,2019-08-06,2019-09-18,stop,270.0198,254.1457,1,-16.03
DMART.NS,2019-08-13,2019-09-19,target,1461.9609,1649.1751,12,2235.37
ASIANPAINT.NS,2019-09-19,2019-09-20,target,1562.5113,1657.1442,12,1124.00
TORNTPHARM.NS,2019-09-20,2019-09-30,stop,857.9573,833.1912,24,-606.56
HEROMOTOCO.NS,2019-10-09,2019-10-10,stop,2686.6847,2603.0479,7,-596.57
PIDILITIND.NS,2019-10-14,2019-10-15,stop,691.6912,679.9195,28,-341.13
SHRIRAMFIN.NS,2019-10-16,2019-10-17,stop,206.0227,200.1267,2,-12.04
VEDL.NS,2019-11-04,2019-11-14,stop,156.6283,146.5533,3,-30.50
KOTAKBANK.NS,2019-11-27,2019-12-11,target,322.4222,336.6533,1,14.03
MUTHOOTFIN.NS,2019-10-16,2019-12-27,target,658.6582,752.7842,29,2717.37
EICHERMOT.NS,2019-12-27,2020-01-02,stop,2222.2206,2187.9205,9,-320.61
IDFCFIRSTB.NS,2019-12-27,2020-01-08,stop,44.0941,42.8571,41,-51.78
AUBANK.NS,2020-01-08,2020-01-16,target,404.4291,440.4907,53,1897.83
PFC.NS,2019-12-11,2020-01-21,stop,90.5305,86.3136,6,-25.62
DABUR.NS,2019-08-27,2020-01-24,target,437.4371,500.5915,1,62.87
JSWSTEEL.NS,2020-01-24,2020-01-27,stop,269.2190,263.8360,1,-5.54
LTF.NS,2020-01-22,2020-01-30,stop,111.2598,107.8783,7,-24.13
BIOCON.NS,2020-01-17,2020-02-04,stop,288.6885,280.7690,80,-647.22
AUROPHARMA.NS,2020-02-04,2020-02-07,target,479.4791,529.6266,49,2442.39
AUROPHARMA.NS,2020-02-19,2020-02-20,target,550.6752,611.7440,14,850.08
ULTRACEMCO.NS,2020-02-19,2020-02-24,stop,4496.2470,4365.7311,4,-532.70
AUROPHARMA.NS,2020-03-04,2020-03-09,stop,516.1580,497.7519,51,-954.22
NESTLEIND.NS,2020-05-27,2020-06-12,stop,838.3377,814.5925,30,-727.23
HINDZINC.NS,2020-05-29,2020-06-22,target,169.1690,185.3254,2,32.10
SBILIFE.NS,2020-06-12,2020-07-03,target,758.3578,839.2709,32,2573.88
ONGC.NS,2020-07-06,2020-07-08,stop,84.2342,81.0189,314,-1025.16
INDIGO.NS,2020-07-13,2020-07-14,stop,1029.4787,994.5025,25,-889.58
CIPLA.NS,2020-07-16,2020-07-17,target,644.1437,682.1147,2,75.15
ULTRACEMCO.NS,2020-07-16,2020-07-24,stop,3833.7809,3768.2289,6,-407.00
BHARTIARTL.NS,2020-06-26,2020-07-27,stop,553.8650,539.3243,1,-14.87
MOTHERSON.NS,2020-07-24,2020-07-27,stop,26.5832,25.8751,852,-616.78
AXISBANK.NS,2020-07-29,2020-07-31,stop,440.4401,423.9757,51,-852.91
TITAN.NS,2020-07-17,2020-08-03,target,973.9232,1085.2695,2,221.46
BIOCON.NS,2020-08-03,2020-08-07,stop,413.2129,400.3993,5,-65.29
HAVELLS.NS,2020-07-31,2020-08-10,target,582.0816,620.2473,37,1398.79
INDUSINDBK.NS,2020-08-12,2020-08-14,stop,525.4251,508.8408,48,-810.94
BAJAJFINSV.NS,2020-08-19,2020-08-20,stop,638.1377,623.5760,38,-567.73
BAJAJFINSV.NS,2020-08-21,2020-08-26,target,634.9273,662.6123,37,1009.94
DABUR.NS,2020-08-26,2020-08-31,stop,496.2480,485.8138,50,-536.44
AMBUJACEM.NS,2020-09-03,2020-09-04,stop,218.7186,211.0388,2,-15.62
SUNPHARMA.NS,2020-09-04,2020-09-07,stop,528.1778,505.6939,1,-22.79
TCS.NS,2020-09-01,2020-09-14,target,2278.4767,2452.6933,10,1727.97
HINDZINC.NS,2020-09-11,2020-09-17,stop,222.6725,217.7821,2,-10.05
CIPLA.NS,2020-09-15,2020-09-18,target,732.2317,779.6100,1,46.92
DRREDDY.NS,2020-09-02,2020-09-18,target,876.0554,999.5000,1,122.88
AMBUJACEM.NS,2020-09-17,2020-09-21,stop,221.2211,215.8340,2,-11.04
M&M.NS,2020-09-18,2020-09-21,stop,650.4500,615.3842,2,-70.89
INFY.NS,2020-09-14,2020-10-05,target,957.4785,1038.4317,25,2008.86
MOTHERSON.NS,2020-09-29,2020-10-09,target,31.1350,33.1314,7,13.84
DLF.NS,2020-10-05,2020-10-14,stop,158.8587,153.3465,11,-61.66
SBICARD.NS,2020-09-25,2020-10-14,target,821.6210,878.9158,2,113.57
IDFCFIRSTB.NS,2020-10-07,2020-10-15,stop,31.4815,30.3696,2,-2.26
JSWSTEEL.NS,2020-09-28,2020-10-21,target,275.4252,320.5896,1,44.99
PIIND.NS,2020-10-05,2020-11-04,target,2012.0105,2272.8001,12,3114.05
SIEMENS.NS,2020-10-16,2020-11-04,target,733.5289,780.0121,5,230.15
DRREDDY.NS,2020-11-05,2020-11-09,stop,995.0473,974.5047,31,-655.13
GODREJPROP.NS,2020-11-09,2020-11-24,target,964.4820,1135.5506,20,3408.77
ZYDUSLIFE.NS,2020-11-12,2020-11-27,target,419.4191,448.0880,27,767.03
TCS.NS,2020-11-24,2020-12-01,stop,2735.7671,2662.3357,8,-600.41
ZYDUSLIFE.NS,2020-11-27,2020-12-01,target,439.2195,458.8705,30,581.45
PIDILITIND.NS,2020-12-02,2020-12-11,target,782.0565,833.3960,5,254.27
INFY.NS,2020-12-02,2021-01-04,target,1141.3905,1268.3655,27,3408.81
IDFCFIRSTB.NS,2020-12-24,2021-01-06,target,36.1681,42.1703,1,5.98
BPCL.NS,2021-01-04,2021-01-08,target,192.5462,198.9653,177,1115.39
BPCL.NS,2021-01-08,2021-01-13,target,197.6975,211.1279,179,2382.08
TITAN.NS,2021-01-19,2021-01-27,stop,1518.7590,1458.5404,2,-122.22
POWERGRID.NS,2020-12-23,2021-01-29,stop,107.7726,103.9585,41,-158.98
ITC.NS,2021-01-13,2021-02-04,target,199.8566,217.7682,171,3041.46
PNB.NS,2021-02-03,2021-02-05,target,36.8869,41.5243,1,4.61
INDUSTOWER.NS,2021-02-04,2021-02-08,stop,253.2531,239.7301,89,-1216.71
TITAN.NS,2021-02-04,2021-02-12,stop,1530.7650,1490.5084,9,-370.47
HCLTECH.NS,2021-02-12,2021-02-15,stop,975.4875,952.0972,2,-47.94
EICHERMOT.NS,2021-02-12,2021-02-16,stop,2843.6416,2698.5994,4,-586.82
GAIL.NS,2021-02-02,2021-02-18,target,86.5198,96.1762,2,19.20
HDFCAMC.NS,2021-02-08,2021-02-18,stop,1538.5875,1479.2446,14,-843.47
INFY.NS,2021-02-22,2021-02-23,stop,1307.3063,1270.5144,25,-939.13
MARICO.NS,2021-01-29,2021-02-26,stop,418.0177,401.8479,18,-295.48
BEL.NS,2021-02-24,2021-03-04,target,45.2452,51.5935,540,3412.41
INDUSTOWER.NS,2021-03-03,2021-03-05,stop,260.1300,251.1487,1,-9.13
WIPRO.NS,2021-03-04,2021-03-05,stop,218.5434,213.9109,127,-604.80
HDFCLIFE.NS,2021-02-24,2021-03-17,stop,713.5630,689.4600,11,-269.76
HINDZINC.NS,2021-03-12,2021-03-17,stop,308.1540,294.9548,3,-40.14
LT.NS,2021-03-08,2021-03-17,stop,1478.7390,1437.6612,18,-755.15
BAJAJHLDNG.NS,2021-03-18,2021-03-19,stop,3591.5889,3477.2201,8,-931.92
JSWSTEEL.NS,2021-03-02,2021-03-30,target,408.8586,462.6760,18,964.01
SHREECEM.NS,2021-03-23,2021-03-30,target,27241.3713,29393.7859,1,2135.42
