symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
RBLBANK.NS,2017-10-18,2017-11-07,stop,525.1124,514.8424,2,-20.54
HDFCBANK.NS,2017-11-07,2017-11-08,stop,460.2300,455.1723,4,-20.23
HDFCBANK.NS,2017-11-09,2017-11-10,stop,458.6292,454.5226,4,-16.43
GODREJCP.NS,2017-11-02,2017-11-13,stop,660.3300,626.3534,9,-305.79
HAVELLS.NS,2017-11-10,2017-11-13,stop,518.1000,506.0468,3,-36.16
JSWSTEEL.NS,2017-10-24,2017-11-16,stop,261.5807,253.2233,1,-8.36
MOTHERSON.NS,2017-11-16,2017-11-22,stop,65.5866,63.5549,18,-36.57
WIPRO.NS,2017-10-25,2017-11-30,stop,112.2186,108.5457,12,-44.07
HAVELLS.NS,2017-11-24,2017-12-01,stop,516.1079,506.1968,2,-19.82
WIPRO.NS,2017-11-30,2017-12-01,stop,112.2563,109.5000,12,-33.07
HINDUNILVR.NS,2017-11-13,2017-12-04,stop,1299.8996,1243.6779,5,-281.11
PNB.NS,2017-12-05,2017-12-13,stop,174.4372,169.4153,36,-180.79
NHPC.NS,2017-12-08,2017-12-18,stop,28.3000,27.9860,1,-0.31
ONGC.NS,2017-12-13,2017-12-18,stop,184.2921,180.1099,10,-41.82
BHARATFORG.NS,2017-12-18,2017-12-20,target,701.5506,738.6376,2,74.17
ONGC.NS,2017-12-20,2018-01-02,target,190.7000,197.2387,9,58.85
WIPRO.NS,2017-12-21,2018-01-02,target,111.9935,120.3875,1,8.39
CIPLA.NS,2018-01-02,2018-01-03,stop,618.1589,606.6965,3,-34.39
ULTRACEMCO.NS,2017-12-13,2018-01-15,target,4260.0792,4516.1870,1,256.11
INDIGO.NS,2018-01-03,2018-01-16,stop,1210.1047,1177.4110,1,-32.69
HDFCBANK.NS,2018-01-05,2018-01-18,target,466.6082,481.0000,1,14.39
AMBUJACEM.NS,2018-01-16,2018-01-19,stop,278.3391,269.2653,4,-36.30
GODREJCP.NS,2018-01-15,2018-01-19,target,662.9313,701.9820,7,273.36
MARICO.NS,2018-01-18,2018-01-19,stop,315.6000,311.3443,1,-4.26
NHPC.NS,2018-01-18,2018-01-19,stop,30.9655,29.6000,9,-12.29
RELIANCE.NS,2018-01-22,2018-01-23,target,433.3937,448.5561,1,15.16
NESTLEIND.NS,2017-12-01,2018-01-25,stop,385.1925,373.3957,6,-70.78
NHPC.NS,2018-01-23,2018-01-25,stop,30.3151,29.6352,7,-4.76
HINDALCO.NS,2018-01-23,2018-01-29,stop,265.3826,256.3218,1,-9.06
MOTHERSON.NS,2017-12-29,2018-01-30,stop,69.2149,66.2492,1,-2.97
SHRIRAMFIN.NS,2018-01-29,2018-01-30,stop,287.4536,276.6364,2,-21.63
CIPLA.NS,2018-01-25,2018-01-31,stop,625.3125,599.9998,3,-75.94
PIDILITIND.NS,2018-01-31,2018-02-01,stop,448.9244,439.8300,5,-45.47
ASHOKLEY.NS,2018-01-22,2018-02-01,stop,60.8250,59.3203,1,-1.50
LT.NS,2017-10-26,2018-02-01,target,1215.6075,1458.9000,15,3649.39
INDIGO.NS,2018-01-19,2018-02-02,stop,1209.4044,1177.9108,5,-157.47
PIDILITIND.NS,2018-02-01,2018-02-02,stop,449.4746,440.4047,5,-45.35
ULTRACEMCO.NS,2018-02-01,2018-02-02,stop,4408.1029,4327.8350,5,-401.34
COALINDIA.NS,2018-02-07,2018-03-16,stop,292.1460,279.9600,45,-548.37
